reg_tr,reg_youth_tr,reg_senior_tr,vote_tr,vote_youth_tr,vote_senior_tr,GEOID,turnoutY,turnoutS,ratioYS
2551,325,551,1744,162,452,06083000804,0.49846153846153846,0.8203266787658802,0.607637848876787
1681,368,223,1045,160,182,06083001206,0.43478260869565216,0.8161434977578476,0.5327281414237935
3079,322,571,2210,176,469,06083001000,0.546583850931677,0.8213660245183888,0.6654570978293979
1564,270,226,986,113,184,06083001102,0.4185185185185185,0.8141592920353983,0.514049919484702
2186,283,377,1560,156,324,06083001101,0.5512367491166078,0.8594164456233422,0.6414081926449418
1434,159,227,1055,83,193,06083000301,0.5220125786163522,0.8502202643171806,0.6139733437612018
3391,197,1065,2742,116,969,06083000400,0.5888324873096447,0.9098591549295775,0.6471688328016219
2568,194,919,2141,114,841,06083000103,0.5876288659793815,0.9151251360174102,0.6421295218014882
1774,212,410,1226,102,339,06083000801,0.4811320754716981,0.8268292682926829,0.5819001502755051
3941,293,1262,3092,157,1128,06083001906,0.5358361774744027,0.8938193343898574,0.5994904751530995
2747,224,940,2270,141,858,06083002907,0.6294642857142857,0.9127659574468086,0.6896228771228771
3583,268,1400,2801,133,1243,06083000101,0.4962686567164179,0.8878571428571429,0.5589510212413396
2769,301,661,2064,172,575,06083003005,0.5714285714285714,0.869894099848714,0.6568944099378882
2840,189,1042,2253,104,907,06083000200,0.5502645502645502,0.8704414587332053,0.63216721210106
2368,135,1080,1956,72,965,06083001306,0.5333333333333333,0.8935185185185185,0.5968911917098446
2567,213,866,2086,117,780,06083002913,0.5492957746478874,0.9006928406466512,0.6098591549295775
1471,154,402,1137,81,363,06083002932,0.525974025974026,0.9029850746268657,0.5824836320704089
2265,256,428,1546,125,354,06083003001,0.48828125,0.8271028037383178,0.5903513418079096
2968,287,807,2328,154,723,06083003004,0.5365853658536586,0.895910780669145,0.5989272340856189
2651,212,966,2143,121,879,06083003007,0.5707547169811321,0.9099378881987578,0.6272457981840428
2186,152,941,1784,84,816,06083002914,0.5526315789473685,0.8671625929861849,0.6372871517027864
4829,418,1447,3900,237,1302,06083001304,0.5669856459330144,0.8997926744989634,0.6301292086521288
2595,426,592,1969,217,516,06083001208,0.5093896713615024,0.8716216216216216,0.5844160570659097
1870,255,550,1446,127,481,06083001203,0.4980392156862745,0.8745454545454545,0.5694835106599813
2046,209,415,1586,121,365,06083000302,0.5789473684210527,0.8795180722891566,0.6582552271088681
273,39,21,197,25,16,06083980000,0.6410256410256411,0.7619047619047619,0.841346153846154
2774,267,848,2241,154,770,06083002906,0.5767790262172284,0.90801886792452835,0.6352059925093633
5151,4127,99,3451,2696,86,06083002922,0.6532590259268234,0.8686868686868687,0.7520074833343664
3441,389,763,2573,197,668,06083002909,0.506426735218509,0.8754914809960681,0.5784485014546742
4603,360,1223,3456,173,1072,06083001901,0.48055555555555557,0.8765331152902698,0.5482457504145938
3929,274,1480,3146,125,1343,06083001903,0.4562043795620438,0.9074324324324324,0.502741981944769
1751,97,664,1421,52,598,06083001905,0.5360824742268041,0.9006024096385542,0.5952487673688929
1833,198,448,1213,72,386,06083003102,0.36363636363636365,0.8616071428571429,0.4220442769665568
2711,2163,91,1365,1070,80,06083002928,0.4946833102172908,0.8791208791208791,0.5627022653721683
323,50,41,162,9,35,06083002606,0.18,0.8536585365853658,0.21085714285714285
2851,259,761,2107,124,679,06083002809,0.47876447876447875,0.8922470433639947,0.5365828694252848
2522,394,516,1363,137,392,06083002502,0.3477157360406091,0.7596899224806202,0.45770744846161815
1579,124,429,1172,58,384,06083002006,0.46774193548387094,0.8951048951048951,0.5225554435483871
4492,418,1342,3368,175,1182,06083002808,0.41866028708133973,0.8807749627421758,0.47533173034108117
1889,184,584,1472,99,528,06083002013,0.5380434782608695,0.9041095890410958,0.5951086956521738
670,217,26,517,155,24,06083002915,0.7142857142857143,0.9230769230769231,0.7738095238095238
3944,3580,42,1865,1755,28,06083002924,0.49022346368715086,0.6666666666666666,0.7353351955307263
3274,2781,135,1547,1324,98,06083002926,0.4760877382236606,0.725925925925926,0.6558351495938181
2422,307,678,1615,103,594,06083002011,0.3355048859934853,0.8761061946902655,0.3829500213865034
4338,573,736,3178,315,636,06083002930,0.5497382198952879,0.8641304347826086,0.636175046922849
57,5,9,41,3,7,06083002604,0.6,0.7777777777777778,0.7714285714285714
1353,137,283,909,59,230,06083002806,0.4306569343065693,0.8127208480565371,0.529895271342431
4210,711,670,2351,230,502,06083002402,0.3234880450070324,0.7492537313432835,0.43174699234006314
3331,257,959,2518,119,843,06083002005,0.46303501945525294,0.8790406673618353,0.52675039579785
1948,177,615,1480,83,548,06083002012,0.4689265536723164,0.8910569105691057,0.5262588147964864
2353,250,596,1708,100,533,06083002009,0.4,0.8942953020134228,0.44727954971857414
2758,228,669,2071,104,595,06083002010,0.45614035087719296,0.8893871449925261,0.5128704113224237
3637,351,950,2560,136,807,06083002008,0.38746438746438744,0.8494736842105263,0.4561228848713359
5316,460,1496,3730,176,1296,06083002007,0.3826086956521739,0.8663101604278075,0.4416532474503489
1908,210,493,1224,66,414,06083002703,0.3142857142857143,0.8397565922920892,0.37425810904071777
1935,262,431,1143,74,351,06083002706,0.2824427480916031,0.814385150812065,0.34681716361105674
3629,378,816,2400,139,688,06083002802,0.36772486772486773,0.8431372549019608,0.4361387966039129
1387,118,407,949,45,345,06083002708,0.3813559322033898,0.8476658476658476,0.4498894620486367
2071,292,391,1140,85,309,06083002702,0.2910958904109589,0.7902813299232737,0.3683446380281065
1195,143,254,749,52,216,06083002707,0.36363636363636365,0.8503937007874016,0.4276094276094276
1684,242,305,885,67,226,06083002705,0.2768595041322314,0.740983606557377,0.3736378263731442
901,226,160,421,56,118,06083002404,0.24778761061946902,0.7375,0.335983200839958
848,232,140,382,56,93,06083002403,0.2413793103448276,0.6642857142857143,0.36336670374490176
3376,553,860,1920,164,698,06083002306,0.2965641952983725,0.8116279069767441,0.36539428074011515
3203,333,1040,2195,122,885,06083002211,0.3663663663663664,0.8509615384615384,0.43053222714239664
1516,197,335,873,64,266,06083002103,0.3248730964467005,0.7940298507462686,0.4091446891340025
868,115,192,530,34,160,06083002102,0.2956521739130435,0.8333333333333334,0.3547826086956522
1452,190,325,886,58,262,06083002101,0.30526315789473685,0.8061538461538461,0.3786661309762957
2555,351,615,1543,113,505,06083002210,0.32193732193732194,0.8211382113821138,0.3920622831513921
1427,215,350,809,59,280,06083002206,0.2744186046511628,0.8,0.3430232558139535
1268,205,302,665,53,236,06083002205,0.25853658536585367,0.7814569536423841,0.3308391897478297
1124,203,238,558,58,177,06083002209,0.2857142857142857,0.7436974789915967,0.38418079096045193
1700,422,292,731,97,199,06083002303,0.22985781990521326,0.6815068493150684,0.3372788111171974
1064,266,188,465,51,128,06083002304,0.19172932330827067,0.6808510638297872,0.28160244360902253
2041,456,374,902,118,260,06083002305,0.25877192982456143,0.6951871657754011,0.3722334682860999
478,91,63,229,33,45,06065030101,0.3626373626373626,0.7142857142857143,0.5076923076923077
1402,451,158,602,158,107,06065042209,0.35033259423503327,0.6772151898734177,0.5173135503657501
1808,573,157,769,185,108,06065042210,0.3228621291448517,0.6878980891719745,0.4693458729235344
675,156,74,246,37,44,06065030502,0.23717948717948717,0.5945945945945946,0.39889277389277383
1808,1160,48,592,331,27,06065046500,0.2853448275862069,0.5625,0.50727969348659
2126,381,361,944,90,246,06065030400,0.23622047244094488,0.6814404432132964,0.3466487420779719
1964,463,313,916,132,225,06065030501,0.28509719222462204,0.7188498402555911,0.396601871850252
933,219,108,350,53,65,06065030503,0.2420091324200913,0.6018518518518519,0.40210748155953635
2353,501,545,1464,189,461,06065042213,0.3772455089820359,0.8458715596330275,0.4459843869744242
3566,496,625,2113,183,498,06065042214,0.3689516129032258,0.7968,0.4630416828604742
2644,350,572,1675,141,483,06065042206,0.40285714285714286,0.8444055944055944,0.4770896184560781
2011,175,540,1478,84,468,06065042207,0.48,0.8666666666666667,0.5538461538461538
3541,390,784,2428,173,664,06065042217,0.44358974358974357,0.8469387755102041,0.5237565647204201
992,237,116,322,48,63,06065042505,0.20253164556962025,0.5431034482758621,0.3729154108900944
1966,241,289,1199,92,219,06065050900,0.3817427385892116,0.7577854671280276,0.503760965535535
1739,136,531,1357,73,470,06065042208,0.5367647058823529,0.8851224105461394,0.606429912390488
2117,182,662,1655,95,583,06065030603,0.521978021978022,0.8806646525679759,0.592709177614838
2363,208,737,1699,99,617,06065030602,0.47596153846153844,0.8371777476255088,0.5685310435107842
3530,420,901,2212,148,714,06065031200,0.3523809523809524,0.7924528301886793,0.44467120181405895
3681,328,1045,2718,163,913,06065030601,0.4969512195121951,0.8736842105263158,0.5687995885982956
1022,171,210,498,45,146,06065031300,0.2631578947368421,0.6952380952380952,0.37851478010093725
1346,178,308,804,60,240,06065031701,0.33707865168539325,0.7792207792207793,0.4325842696629213
2499,332,555,1510,117,423,06065031704,0.35240963855421686,0.7621621621621621,0.462381440656242
2788,335,579,1892,147,486,06065042005,0.4388059701492537,0.8393782383419689,0.52277501381979
2982,394,384,1847,162,297,06065042012,0.41116751269035534,0.7734375,0.5316105214582372
5062,686,632,3265,299,497,06065042014,0.4358600583090379,0.7863924050632911,0.5542526294795009
4649,605,629,3085,267,499,06065042013,0.4413223140495868,0.7933227344992051,0.5562960632007817
3344,384,666,2202,176,553,06065042003,0.4583333333333333,0.8303303303303303,0.5519891500904159
2004,196,553,1360,78,470,06065042004,0.3979591836734694,0.8499095840867993,0.4682370820668693
2800,434,505,1536,138,382,06065042009,0.31797235023041476,0.7564356435643564,0.42035611745120277
2219,400,417,1186,134,302,06065031501,0.335,0.7242206235011991,0.4625662251655629
1972,321,368,1018,105,271,06065031602,0.32710280373831774,0.7364130434782609,0.4441838810911473
2925,420,522,1603,147,379,06065031402,0.35,0.7260536398467433,0.48205804749340364
3758,514,897,2129,153,651,06065031502,0.29766536964980544,0.725752508361204,0.41014721440226654
1857,320,322,953,108,236,06065031601,0.3375,0.7329192546583851,0.4604872881355932
2037,241,434,1282,94,347,06065041403,0.3900414937759336,0.7995391705069125,0.48783287694165756
8180,968,1412,5218,404,1111,06065041409,0.41735537190082644,0.7868271954674221,0.5304282494365139
1431,172,288,921,76,234,06065031702,0.4418604651162791,0.8125,0.5438282647584973
1734,243,342,1028,98,269,06065031703,0.40329218106995884,0.7865497076023392,0.5127357841112488
1369,303,148,614,88,103,06065041001,0.29042904290429045,0.6959459459459459,0.41731551795956295
1343,353,140,588,99,99,06065041101,0.2804532577903683,0.7071428571428572,0.39660056657223797
1647,412,178,742,120,129,06065041202,0.2912621359223301,0.7247191011235955,0.4018965906525175
1190,263,144,561,79,104,06065041203,0.30038022813688214,0.7222222222222222,0.41591108511260605
1810,353,260,880,115,180,06065041201,0.32577903682719545,0.6923076923076923,0.47056971986150453
1587,294,246,774,101,165,06065041302,0.3435374149659864,0.6707317073170732,0.5121830550401979
2846,419,528,1567,141,384,06065040901,0.33651551312649164,0.7272727272727273,0.462708830548926
2235,405,387,1161,145,284,06065041407,0.35802469135802467,0.7338501291989664,0.4878716744913928
1774,290,264,1024,121,207,06065041405,0.41724137931034483,0.7840909090909091,0.5321339330334833
2616,448,317,1322,148,222,06065041406,0.33035714285714285,0.7003154574132492,0.47172619047619047
1516,285,186,724,82,137,06065041408,0.28771929824561404,0.7365591397849462,0.390626200537841
2186,284,547,1314,124,403,06065041412,0.43661971830985913,0.7367458866544789,0.5926327193932828
1742,272,271,1037,112,215,06065041404,0.4117647058823529,0.7933579335793358,0.5190150478796169
1218,209,212,689,76,150,06065041003,0.36363636363636365,0.7075471698113207,0.513939393939394
1622,346,214,758,100,143,06065041102,0.28901734104046245,0.6682242990654206,0.43251546141719555
1294,261,168,595,76,114,06065041301,0.29118773946360155,0.6785714285714286,0.42911877394636017
3080,401,646,1777,137,490,06065040902,0.341645885286783,0.7585139318885449,0.4504147793780854
1531,227,279,900,82,215,06065040904,0.36123348017621143,0.7706093189964157,0.4687634463682
1215,189,231,689,62,174,06065040903,0.328042328042328,0.7532467532467533,0.4355044699872286
3723,399,795,2394,163,640,06065042008,0.40852130325814534,0.8050314465408805,0.5074600563909774
2571,230,704,1759,88,590,06065042007,0.3826086956521739,0.8380681818181818,0.45653647752394994
1548,292,295,721,75,206,06065042903,0.2568493150684932,0.6983050847457627,0.3678181939087645
1787,405,274,751,99,182,06065042010,0.24444444444444444,0.6642335766423357,0.36800976800976803
2833,578,428,1215,149,289,06065042904,0.2577854671280277,0.6752336448598131,0.3817722488954874
1373,181,460,712,44,336,06065046700,0.2430939226519337,0.7304347826086957,0.3328071560115759
2516,336,393,1474,124,305,06065043010,0.36904761904761907,0.7760814249363868,0.4755269320843092
1894,281,282,910,70,203,06065043003,0.2491103202846975,0.7198581560283688,0.34605473064179654
2258,289,351,1194,93,257,06065043001,0.3217993079584775,0.7321937321937322,0.439500222153407
1566,180,316,920,65,247,06065046401,0.3611111111111111,0.7816455696202531,0.4619883040935673
2653,267,518,1685,112,420,06065043008,0.41947565543071164,0.8108108108108109,0.5173533083645443
3015,370,574,1732,133,434,06065046403,0.35945945945945945,0.7560975609756098,0.47541412380122056
3425,415,369,2173,173,297,06065043007,0.41686746987951806,0.8048780487804879,0.5179262504563709
2194,270,301,1275,93,230,06065043009,0.34444444444444444,0.7641196013289037,0.4507729468599034
2060,279,355,1141,92,272,06065043005,0.32974910394265233,0.7661971830985915,0.430371073160447
6692,830,1179,3982,285,924,06065042715,0.3433734939759036,0.7837150127226463,0.4381356595212017
1421,229,199,713,70,134,06065043006,0.3056768558951965,0.6733668341708543,0.4539529427100306
1434,231,355,722,60,255,06065042902,0.2597402597402597,0.7183098591549296,0.36159918512859685
2705,321,427,1518,118,306,06065046404,0.367601246105919,0.7166276346604216,0.5129599087817889
4998,485,704,3151,217,574,06065042733,0.44742268041237115,0.8153409090909091,0.5487553432235354
899,109,127,536,44,99,06065043274,0.4036697247706422,0.7795275590551181,0.5178389398572886
3713,321,1323,2577,122,1122,06065041910,0.38006230529595014,0.8480725623582767,0.44814833325003745
6285,634,1325,4053,251,1087,06065041911,0.39589905362776023,0.820377358490566,0.48258164310651547
3552,457,538,2301,186,430,06065048100,0.40700218818380746,0.7992565055762082,0.5092259935881126
2149,152,641,1509,60,547,06065042714,0.39473684210526316,0.8533541341653667,0.4625709612239007
2540,475,426,1149,136,295,06065042901,0.2863157894736842,0.6924882629107981,0.41345941123996427
3041,236,780,2050,89,656,06065042716,0.3771186440677966,0.841025641025641,0.44840326581231915
2062,239,366,1196,88,284,06065042717,0.3682008368200837,0.7759562841530054,0.4745123460427839
1843,206,381,1126,79,296,06065046405,0.38349514563106796,0.7769028871391076,0.4936204408291787
2587,235,616,1648,88,494,06065043279,0.37446808510638296,0.801948051948052,0.46694805754156254
1923,215,307,1161,84,239,06065043276,0.39069767441860465,0.7785016286644951,0.5018585190230612
3116,339,613,1962,151,485,06065043270,0.44542772861356933,0.7911908646003263,0.5629839126600371
2082,213,448,1317,76,359,06065043271,0.3568075117370892,0.8013392857142857,0.44526397007859597
3203,264,909,2319,121,782,06065043272,0.4583333333333333,0.8602860286028603,0.5327685421994884
3782,457,523,2418,198,413,06065043227,0.43326039387308535,0.7896749521988528,0.54865662468674
3130,321,444,2103,133,364,06065043278,0.4143302180685358,0.8198198198198198,0.505391804457225
5592,676,1028,3904,297,865,06065049700,0.4393491124260355,0.8414396887159533,0.5221397544207682
3795,445,737,2470,193,588,06065050600,0.4337078651685393,0.7978290366350068,0.5436100282809753
1722,219,320,911,73,234,06065046402,0.3333333333333333,0.73125,0.45584045584045585
2997,585,394,1128,142,234,06065042800,0.24273504273504273,0.5939086294416244,0.40870772152823437
1801,179,455,1187,70,376,06065051200,0.39106145251396646,0.8263736263736263,0.4732259598240818
